Pitch_id,Season_id,Total_speech_segments,Total_speech_segments_ENTRE,Total_speech_segments_INVES,Total_questions_INVES,Season_ID,Beauty_score,Age,BMI,GenderFemale,GenderMale,GenderMixedTeam,EthnicityBlack,EthnicityWhite,EthnicityAsian,EthnicityMixedTeam,IndustryChildrenEducation,IndustryFashionBeauty,IndustryFitnessSportsOutdoors,IndustryFoodandBeverage,IndustryHealthWellnessCleaning,IndustryLifestyleHome,IndustrySoftwareTech,IndustryPetProducts,IndustryOther,Revenue_ModelProductionTransacti,Revenue_ModelSubscriptionmodel,Revenue_ModelRentalorleasingmode,Revenue_ModelOther,Retail_EcommerceRetail,Retail_EcommerceOnline,Retail_EcommerceBothNone,Has_PatentYES,Has_PatentINPROGRESS,Has_PatentNO,Num_of_Presenters,Has_Debt,Seasonal,Num_of_Sales_Last_Year_USD,Num_of_Sales_Last_Year_USD_resc,Asked_Amount_USD,Asked_Equity_PCT,DV_Received_Offer,DV_Close_Deal,DV_Deal_Valuation_Divided_by_Ini,DV_Royalty_Deal,DV_Loan_Deal,DV_Num_Sharks_that_Closed_Deal,DV_Deal_Amount_USD,DV_Deal_Equity_PCT,DV_Deal_Valuation,DV_Updated_in_later_Episode,VOICE_pitch_avg_ENTRE_ALL,VOICE_harmonicity_avg_ENTRE_ALL,VOICE_jitter_avg_ENTRE_ALL,VOICE_shimmer_avg_ENTRE_ALL,VOICE_tempo_avg_ENTRE_ALL,VOICE_loudness_avg_ENTRE_ALL,VOICE_articulationrate_ENTRE_ALL,VOICE_neutral_avg_ENTRE_ALL,VOICE_calm_avg_ENTRE_ALL,VOICE_happy_avg_ENTRE_ALL,VOICE_sad_avg_ENTRE_ALL,VOICE_angry_avg_ENTRE_ALL,FACE_smiling_avg_ENTRE_ALL,FACE_happy_avg_ENTRE_ALL,FACE_neutral_avg_ENTRE_ALL,FACE_sad_avg_ENTRE_ALL,FACE_angry_avg_ENTRE_ALL,TEXT_financial_sent_ENTRE_ALL,TEXT_generic_sent_ENTRE_ALL,TEXT_happy_avg_ENTRE_ALL,TEXT_sadness_avg_ENTRE_ALL,TEXT_anger_avg_ENTRE_ALL,TEXT_trust_avg_ENTRE_ALL,TEXT_conflict_avg_ENTRE_ALL,TEXT_socialsupport_avg_ENTRE_ALL,TEXT_similarity_avg_ENTRE_ALL,TEXT_respect_avg_ENTRE_ALL,TEXT_knowledge_avg_ENTRE_ALL,TEXT_power_avg_ENTRE_ALL,TEXT_fun_avg_ENTRE_ALL,TEXT_identity_avg_ENTRE_ALL,TEXT_romance_avg_ENTRE_ALL,TEXT_LD_mtld_ENTRE_ALL,TEXT_LS_word_ENTRE_ALL,TEXT_uncertainty_ENTRE_ALL_D1,VOICE_pitch_avg_INVES_ALL,VOICE_harmonicity_avg_INVES_ALL,VOICE_tempo_avg_INVES_ALL,VOICE_articulationrate_avg_INVES,VOICE_neutral_avg_INVES_ALL,VOICE_calm_avg_INVES_ALL,VOICE_happy_avg_INVES_ALL,VOICE_sad_avg_INVES_ALL,VOICE_angry_avg_INVES_ALL,FACE_smiling_avg_INVES_ALL,FACE_happy_avg_INVES_ALL,FACE_neutral_avg_INVES_ALL,FACE_sad_avg_INVES_ALL,FACE_angry_avg_INVES_ALL,TEXT_financial_sent_INVES_ALL,TEXT_generic_sent_INVES_ALL,TEXT_happy_avg_INVES_ALL,TEXT_sadness_avg_INVES_ALL,TEXT_anger_avg_INVES_ALL,TEXT_trust_avg_INVES_ALL,TEXT_conflict_avg_INVES_ALL,TEXT_socialsupport_avg_INVES_ALL,TEXT_similarity_avg_INVES_ALL,TEXT_respect_avg_INVES_ALL,TEXT_knowledge_avg_INVES_ALL,TEXT_power_avg_INVES_ALL,TEXT_fun_avg_INVES_ALL,TEXT_identity_avg_INVES_ALL,TEXT_romance_avg_INVES_ALL,TEXT_LD_mltd_INVES_ALL,TEXT_LS_word_INVES_ALL,TEXT_uncertainty_INVES_ALL_D1
S02E08P04,2,49,19,30,13,2,55.687386,53.221394,30.547338,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,3500000,35,500000,20,1,1,.57142842,0,0,1,500000,35,1428571,0,184.44724,8.1710892,.021749254,.10772885,111.73301,-18.789272,4.4406457,27.409237,33.61816,36.728497,1.6081761,.63588411,5.6527162,.21917665,3.6226776,.1061493,7.8431606,-.0076805917,.12161848,68.986069,2.1962121,23.496155,1.7770647,7.8238311,9.134428,.40099502,2.9217412,93.998009,12.449901,3.526418,6.2130346,.030845771,.53617823,11821.222,4,147.57582,7.373281,121.02836,4.2423425,1.630591,80.841675,7.2145147,6.5632081,3.7499959,5.6357007,6.5643787,1.8843819,2.2245252,9.9417677,-.069704466,-.15628047,61.423546,2.4040439,30.583599,15.864181,20.238115,25.770657,8.5354919,11.844262,69.374916,18.81246,3.1215575,10.854016,1.8689344,.11203913,11629.111,4
S03E01P01,3,63,19,44,14,3,58.834267,41.532574,29.092636,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,750000,7.5,60000,8,1,1,1,0,0,1,60000,8,750000,0,143.11656,4.9869456,.031346217,.15460588,119.3998,-15.466982,4.4321823,.0018563025,46.080448,14.466486,.020134455,39.431053,21.104095,.18763801,2.9107227,2.5125074,17.760201,.015001709,.04908248,63.015694,2.0782936,30.523783,5.0889916,16.194538,6.0585713,.059831932,3.379832,84.78714,18.915421,6.302773,10.602185,.18294118,.60597199,11522.824,5,148.8362,4.8801885,117.44155,4.3110433,1.6854705,36.814709,15.570576,19.172129,26.757113,17.920918,8.719615,7.5601521,2.2600942,14.713372,-.010908064,.10414077,60.19902,2.8538983,30.099916,9.4477739,34.757774,22.04011,1.8680292,12.794307,57.816826,11.375219,18.688795,12.57438,.61251825,.23783343,11691.406,2
S03E01P02,3,35,20,15,5,3,55.864651,45.153522,35.208599,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,2,0,0,0,0,100000,10,0,0,,,,0,,,,0,191.50946,5.348187,.023121078,.15550049,115.63593,-14.812569,4.9284997,.0021343138,9.868,21.119425,.33998922,68.670479,22.660219,.41438216,.70080972,6.9581223,21.965208,.0071060662,.017769329,64.005074,16.631647,15.304333,6.1925492,12.88,15.382206,.80990195,41.770981,78.580048,33.082844,4.0250492,1.8589215,3.5109313,.51386315,11084.674,2,139.71877,4.8650794,116.40382,4.4242306,.39680326,65.959641,18.95232,8.7951841,5.8960152,8.1242828,2.1390219,7.724967,.30684212,9.3960133,-.079610579,-.37689015,44.312313,9.8143682,41.039295,2.8868477,32.517284,11.904021,.42630434,4.5263042,65.550652,2.5818479,.10076087,4.7298913,.39423913,.34232888,11139.872,2
S03E01P03,3,21,10,11,4,3,68.448929,52.728951,29.749945,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,675000,6.75,200000,10,0,0,,,,0,,,,0,152.73512,6.2465458,.030216578,.14353582,109.04276,-15.48087,4.8320074,3.5799177,43.167053,1.4410294,8.7579985,43.053993,.96784139,9.8202877,.36549589,2.0445292,6.7388067,.059566751,.31972066,75.288399,1.8878492,17.85033,12.171604,11.034011,4.2118182,.48620319,8.3368988,94.35984,16.730106,.056631017,.44417113,.016149733,.75177914,12264.717,3,125.94188,5.7177305,115.5849,4.4030871,.061800927,57.861881,4.4877167,17.472166,20.116428,8.7295456,4.7996221,12.128133,.14763542,5.0194516,-.064840622,-.24971314,64.475395,3.1031177,27.506218,4.6147223,22.21287,7.105185,18.374722,2.9607408,93.533058,20.668797,1.6906482,1.7083334,.70564812,.5589276,12076.31,1
S03E01P04,3,61,13,48,17,3,57.988594,23.09746,29.92452,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,250000,2.5,150000,15,1,1,.5,0,0,2,150000,30,500000,1,152.89458,5.6166034,.027255852,.14567713,122.0945,-14.626373,4.7338405,.53363615,37.132511,38.100643,.001006383,24.232189,29.871569,1.0657825,.29311463,2.353153,27.167732,.025039386,.078485027,70.238441,3.1567826,22.928473,5.3159041,3.6730852,5.6817021,12.442234,2.6022341,94.261063,51.055477,17.236595,1.2962766,.22968085,.65760368,12022.635,3,152.12653,4.9641409,113.40038,4.3175015,.67694443,48.69693,11.840515,9.6907501,29.094833,21.88158,2.7736051,6.3413124,2.1596384,21.017097,-.01193419,.12333327,65.676453,2.9492812,27.23432,11.685583,31.212973,17.696527,6.0769444,5.2480001,60.33614,11.187166,1.5581944,14.017417,1.37175,.34540242,11603.15,6
S03E02P01,3,19,10,9,4,3,68.46888,32.529591,35.929955,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,9000,.090000004,10000,25,1,1,1.89395,0,0,1,25000,33,75758,1,172.30501,4.6659598,.025644537,.16119538,118.1778,-21.048479,5.0243044,16.797823,22.242363,10.460915,.064985298,50.433929,31.558123,5.2943807,16.816132,1.8970276,33.251354,.046153516,.14698054,63.97052,4.6030045,26.666309,6.3047061,1.8168488,8.9491177,2.9365547,2.4298739,92.393234,3.9978571,.0059663868,1.6261765,.012689075,.69970411,11119.103,7,162.2829,4.0648913,122.39973,4.54566,.012475904,49.780125,2.4107976,4.7694073,43.027153,26.980305,3.2662823,10.267181,4.6878929,22.832119,-.011893423,.17926602,63.353401,1.6815696,28.610489,7.1125302,32.080482,15.819638,4.5354218,9.8877106,73.476868,53.577351,1.9866265,9.7808437,12.893735,.4759374,10574.806,0
S03E02P02,3,33,15,18,6,3,54.620689,39.832668,36.024567,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,40000,.40000001,90000,40,1,0,,,,0,,,,0,152.30949,4.4523716,.028581204,.15041353,119.6804,-19.982008,4.8168254,10.573267,27.010557,1.5272628,.19540338,60.693489,3.2830973,2.7731335,4.2397189,.91413069,5.353662,.059916619,.14265114,69.705162,1.9022053,22.147669,6.3769174,6.984098,6.3780451,5.1728573,1.5983083,94.091995,49.391766,.20567669,1.007782,.16526316,.70311707,11758.375,2,164.5972,4.14676,125.59888,4.6875191,4.3386126,48.776947,14.750474,13.55773,18.576252,5.5388498,2.5022292,8.4627199,.60864872,13.978563,.022822434,-.015467618,63.163715,1.6218653,31.240538,2.1562643,12.903334,14.121322,.27867815,2.2752874,85.773216,20.83115,.24471265,3.770977,.1374138,.45791018,12360.541,4
S03E02P03,3,21,8,13,5,3,54.817478,37.082085,32.088406,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,200000,2,1500000,25,0,0,,,,0,,,,0,173.61842,4.6559801,.026413245,.14693974,144.17725,-20.506826,4.4358921,23.368229,75.849808,.57907552,.063458942,.13945761,13.711462,10.085884,5.8350577,.098649651,19.048071,.024163339,.1914802,63.872234,2.8647692,26.995871,18.808874,11.724106,8.9794044,.00026490065,2.8025165,88.273911,22.300728,.62470198,1.9212583,.02192053,.62089658,11024.678,0,201.15511,4.5106277,127.46401,4.4909949,.16317241,90.330513,3.4313753,5.7582283,.31669599,6.5919461,4.3901501,7.074646,3.9761958,9.8376236,-.046803635,-.12898117,58.147865,4.9440169,30.479826,4.135632,15.612701,5.8147125,.8710345,2.0483909,87.472588,23.392126,9.188448,3.8290803,.020804597,.60584307,12845.094,6
S03E02P04,3,51,22,29,11,3,56.377033,42.919174,30.32741,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,50000,.5,100000,10,0,0,,,,0,,,,1,137.18967,4.6381407,.020518182,.13779166,111.16842,-20.00712,4.6148033,.080308713,77.656868,.15283409,.010183333,22.099846,.1733412,27.074913,6.13556,1.6809378,.39711601,.018769016,.1052368,68.467171,4.0226736,20.286291,3.032841,17.002916,9.1587877,.74227273,3.1686742,86.99958,19.612045,5.4674244,2.914356,.027083334,.5922963,11978.897,15,151.12366,4.2880874,118.35006,4.2717767,.3609277,80.747108,2.0756919,4.0661168,12.750162,1.3332996,2.4485669,3.4673543,.56784272,4.5864983,-.067020603,-.28424889,55.796619,8.9587698,29.040995,3.9219594,29.251486,10.188041,6.4619594,3.162365,86.961319,11.184054,.78682435,3.5339189,.77111489,.46268934,11924.452,5
S03E03P01,3,56,13,43,13,3,53.563736,49.643837,37.634872,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,150000,1.5,125000,10,1,1,.69999999,0,0,1,175000,20,875000,1,143.66109,4.9640884,.029076543,.14131173,118.23354,-15.587902,3.9400828,1.6836104,16.263273,46.951683,2.0221081,33.079369,18.956509,3.9097619,4.9888692,.69429982,20.990311,.0088816052,.21108226,68.606499,2.1863172,21.237627,5.2032714,10.109383,9.7829628,.15191358,8.7961731,85.760742,33.36969,19.637161,15.664938,.73783952,.5644688,11749.837,1,131.82776,4.937171,127.67174,4.0653667,1.2646981,47.248959,17.542377,7.205965,26.738005,11.740126,2.4936106,4.3314271,.91056859,15.809107,.011649592,.052355114,66.838226,1.9505134,24.653587,6.6364264,23.894924,14.578588,2.977087,5.8779278,75.53054,8.8815613,1.3428528,8.7631531,1.8483183,.37982959,12180.356,7
S03E03P02,3,36,14,22,11,3,51.889912,50.789555,37.452496,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,52000,.51999998,100000,5,1,0,,,,0,,,,1,146.95213,5.7221618,.02907256,.12398659,108.60248,-15.093461,3.9559257,3.3125055,31.045378,8.2196398,2.9635005,54.458973,7.2977462,1.7952832,4.6680336,2.5139573,10.307939,.052486654,.28301081,64.470284,3.2242937,24.582119,3.9732318,8.3229265,10.050488,.82963413,4.0524998,90.434631,1.7967683,2.104634,7.1483536,.030609757,.53044939,10383.826,0,134.03722,5.4294639,123.91786,4.2421589,4.2087564,34.087967,20.169226,15.922188,25.611874,10.853917,4.300488,5.3223262,1.3640112,12.359899,-.021674903,-.32787794,65.667534,4.0106382,26.652372,2.4072082,33.335583,13.145635,5.0946698,10.889797,90.555382,13.891168,.060050763,2.5427411,.0071065989,.42268103,12059.011,2
S03E03P03,3,18,6,12,4,3,54.679642,37.507454,28.983093,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,50000,50,0,0,,,,0,,,,0,174.03708,4.8279333,.028483739,.13810162,113.60453,-15.396403,4.224844,4.0650407e-06,.0019699186,4.0839415,.00016178862,95.913902,8.0287962,5.5301418,3.5297165,1.8809618,8.0104313,.074282557,.11620565,67.092155,1.58157,19.013279,.069512196,5.6939836,9.1199188,0,3.1729269,94.22171,8.5011387,.0042276424,.12325203,.00300813,.73154509,10696.264,2,160.90503,4.4764571,126.9427,3.7366681,3.0773704,38.559284,15.422697,27.623407,15.317214,21.568741,6.766808,6.2288051,2.5050671,20.890125,-.042961583,-.0049178069,49.111794,9.3026419,35.407772,6.8527474,68.253738,10.665605,.036043957,3.1540658,47.06945,8.8709888,.14362638,3.0826373,.022967033,.39563119,12515.292,1
S03E03P04,3,60,17,43,12,3,61.073498,35.12949,28.208673,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,55000,20,1,1,.3636364,0,0,1,50000,50,100000,0,233.03748,5.9158506,.023353703,.14995185,112.10467,-15.171173,4.296936,.090864815,.04321852,69.962944,28.360487,1.5424618,25.297194,.37719396,1.051975,13.385092,22.272556,.084181011,.16146262,73.111893,1.6871293,21.075245,4.3026543,6.7350616,27.793024,4.123889,12.63179,75.897408,31.41247,.87833333,1.7231481,8.2797527,.59283322,11820.828,6,143.31778,4.9676785,123.41642,4.0519753,.17601123,49.010994,6.3783145,18.949341,25.485317,8.0734262,3.3866391,5.8069706,2.1380825,17.370285,.040131923,.14988536,67.984894,2.0099027,23.529613,5.1772828,15.577645,30.041883,3.171087,8.9851446,74.110329,32.662426,5.7275362,7.2744927,.54699278,.3718304,12410.034,5
S03E04P01,3,18,6,12,6,3,50.751141,26.461542,29.139292,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,100,.001,30000,35,0,0,,,,0,,,,0,257.89935,7.4211507,.021075325,.12327597,121.23405,-16.702209,4.6331582,.11516883,62.775177,.0085428571,37.025578,.07554286,18.702785,9.881402,7.2382846,3.1190739,15.966058,-.0040537068,.23541917,66.712387,2.2393959,24.521856,.071168832,9.9924679,3.2550001,0,.76681817,90.747276,.098181821,.002987013,6.393117,.002987013,.70687008,12539.12,2,150.25391,6.2876687,129.97783,4.3122497,.11473153,57.245075,22.514162,18.25675,1.8692946,23.054905,4.966671,11.59302,2.9951708,22.480783,-.067032687,-.32938984,61.074825,4.6632433,26.768427,3.9474776,54.00856,9.6076574,29.507929,4.5842342,86.604591,5.7469368,2.1156757,26.335316,1.4278378,.57416219,12322.794,2
S03E04P02,3,44,14,30,8,3,56.03891,39.22551,29.357508,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,15000,.15000001,50000,25,1,1,1.5,0,0,1,75000,25,300000,1,204.4193,6.093874,.027030928,.14540447,124.75584,-15.691536,4.8714232,1.1685921,58.357685,37.438499,.90292919,2.1322987,38.090927,.56922621,.39846149,2.817307,37.293674,.034525108,.48365736,66.147041,3.158401,23.884073,.44532645,17.249588,22.802441,.00013745704,25.776461,76.250107,35.158524,.069793813,1.153677,.0053264606,.68938494,11601.844,6,133.16011,5.115448,125.65113,4.3822422,8.262291,42.055641,4.4163733,31.946394,13.319316,13.124555,5.8680282,4.9124651,1.3758059,16.346628,.044394515,.26047319,65.560181,1.3915155,25.871897,4.3012915,13.817676,20.48583,4.0997787,11.521513,76.495682,17.739815,5.7063098,5.2481551,1.9308856,.4958781,12116.478,6
S03E04P03,3,41,17,24,9,3,69.983864,27.758127,28.524113,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,23000,.23,50000,25,0,0,,,,0,,,,0,207.85513,5.3222809,.021086076,.14208798,127.32259,-15.95921,4.6002803,2.080533,3.9937418,49.358356,.73794556,43.829411,15.766584,3.9114623,10.628056,1.6096724,15.089193,.013347551,.20232069,67.802849,2.7597568,25.078489,5.8401265,9.1729746,10.377975,2.9822786,5.4723415,84.609367,13.789304,.76392406,5.4953165,.38443038,.5110625,10947.361,5,148.83118,5.1555762,119.57926,4.2669649,1.5226481,39.67382,9.565299,38.429863,10.808361,24.479372,4.4337764,11.536186,1.1889023,20.158199,-.047685143,-.30266532,54.102161,6.1725254,34.817234,3.2183125,39.879189,19.08375,.99693751,24.231438,67.107002,2.7205625,.87924999,6.6071873,.69187498,.39159116,12003.216,2
S03E04P04,3,51,10,41,20,3,55.414452,52.873848,29.826023,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,15400,.154,40000,30,1,1,3.0000069,0,0,2,400000,100,400000,0,159.34662,6.2865119,.024688948,.13156842,123.80065,-15.319932,4.584065,.0037047369,3.2387033,.65113682,95.856873,.24955158,8.4275665,5.4947977,5.3926301,3.0961154,30.614691,-.041332439,-.15424857,60.043324,2.5953395,31.316147,2.4207368,6.623158,6.0544209,.4685263,1.9802105,95.106583,44.434948,.64873683,6.9522104,.062368423,.70072174,10988.231,5,152.58186,5.1368341,120.74334,4.2190499,3.1262708,18.916544,17.470419,34.308182,26.178595,7.9794989,4.3230677,11.292664,1.1169517,11.343257,-.036668804,.016763456,60.528122,3.0993631,26.388268,4.1379142,21.337086,16.283037,6.3619633,6.5219631,83.119537,10.410583,9.211503,11.72773,2.8173926,.40354949,10456.951,6
S03E05P01,3,42,29,13,4,3,57.42123,43.726746,32.102936,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,0,40000,20,1,1,.33333501,0,0,1,40000,60,66667,0,187.46843,5.5452261,.027722456,.14565018,121.65432,-19.43996,3.9017255,.38035861,83.371445,.79568422,11.129626,4.3228769,39.590424,4.9060936,6.2776384,2.5716908,38.80196,-.051674303,-.20206596,46.519897,7.8197589,36.99987,5.2563858,32.574947,14.092947,2.7560701,6.7111931,68.912666,47.089966,2.2274387,7.8512282,2.086,.45599443,10985.186,5,165.20493,5.1832433,129.98128,3.9198313,2.2228608,79.411324,.072504349,17.976746,.31655651,26.919146,6.6402087,6.5226798,.78357673,25.243731,-.051645692,-.28876552,60.843681,3.3411844,31.747202,3.3353913,25.799564,9.0365219,1.9993913,3.583739,77.966606,17.617565,.053652175,1.0632174,.034086958,.47822142,12865.376,0
S03E05P02,3,35,14,21,7,3,62.222466,49.758659,26.891325,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,83,.00082999998,30000,25,0,0,,,,0,,,,0,205.45168,6.2900968,.022389656,.13259655,142.82428,-18.869396,4.3398209,.0083232755,30.895952,.0079681035,69.077751,.010019828,33.801071,.84373289,.25110152,.0764184,42.518623,-.0097633041,.047609109,67.541473,4.1005702,19.144382,.95612067,9.5490513,21.650259,.14732759,8.2385349,70.800865,19.277069,7.7882757,9.6031036,7.7781897,.28269595,11720.526,1,151.51181,5.0707755,129.16364,4.1240559,2.1840954,73.01017,5.6206388,7.8476238,11.337453,18.74461,1.937654,3.0000095,2.3508489,23.29862,-.068849832,-.31423792,58.869415,3.9639411,30.371918,4.3234105,34.289711,8.6989594,3.0730057,16.838959,81.716187,43.13763,1.9249133,16.946301,1.8597687,.36287796,12339.793,0
S03E05P03,3,51,25,26,12,3,60.232494,41.877872,32.378956,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,0,0,350000,3.5,250000,20,1,1,.57142878,0,0,1,250000,35,714286,1,142.86838,5.3372507,.027424056,.12590566,118.51875,-20.193045,4.219327,4.7330379,49.348618,2.8137567,25.900642,17.203951,25.425283,1.4567118,2.1419015,1.6885461,34.083042,.10851886,.40337309,74.353104,1.3620379,19.577799,13.003066,11.603019,30.52368,.18382075,15.698019,72.106415,9.3939619,2.9371226,8.0382547,6.2252359,.29614571,11108.32,6,137.32587,4.8311667,115.16351,4.0745139,6.8220448,62.003334,.33897066,23.319426,7.5162549,12.552484,5.8950872,4.6638947,1.1400988,19.766529,-.024619984,.11731238,67.248688,6.1956849,20.169689,5.9109616,30.278797,18.72072,1.829375,17.04875,76.062355,14.866683,13.458509,8.422596,1.1627403,.44684073,12636.205,3
S03E05P04,3,65,21,44,14,3,54.963001,32.473282,32.291595,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,3,0,0,1600000,16,300000,15,1,1,.5,0,0,3,300000,30,1000000,0,195.36185,5.3124495,.028851146,.15347786,129.38615,-18.683741,4.2644992,.00048396946,94.016144,.46379542,5.5195074,.000074809162,36.082932,.70931202,1.5047641,1.740011,38.501263,.043241374,.20437127,58.767239,2.0720377,29.141487,9.1717558,11.681985,20.98374,4.6706109,11.249924,83.677177,13.778703,15.004122,10.632442,4.3655725,.25040278,8884.7842,1,158.30365,5.2444844,118.8577,4.1866903,1.4609683,69.880112,5.2912612,17.705702,5.6619473,23.505629,2.6685016,3.8278458,.99907273,28.010283,-.0069615943,.23660295,65.924858,4.9111133,23.6569,9.9256287,12.073563,26.337336,3.5523653,11.273354,76.014908,38.443981,6.1793714,9.3219757,1.7063473,.3587465,11696.606,3
S03E06P01,3,39,12,27,5,3,50.808258,34.324818,30.491632,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,250000,25,0,0,,,,0,,,,0,148.98167,4.881856,.033418715,.12893797,116.38091,-20.651485,4.2121253,17.342867,20.849939,29.473782,7.4699249,24.863478,27.517168,4.6806221,2.8859675,.39821395,9.666523,.031226235,.055961054,66.11145,3.2330129,23.309034,.14401069,8.4800539,19.10508,.0032085562,1.8174866,88.262299,5.8712301,3.393369,3.4184492,.019411765,.57679635,10979.023,4,154.17725,5.5728168,126.08927,4.1663361,1.9618758,72.380516,.26586741,24.208471,1.1832557,6.2160878,4.416997,5.8507929,2.933722,8.566205,-.0079321992,-.093835577,65.524399,3.9322038,25.593637,10.705113,15.874393,14.73697,1.1723106,3.7577651,76.538635,8.276288,.066249996,23.081591,.01780303,.49448076,11237.033,4
S03E06P02,3,34,10,24,10,3,43.335258,26.421886,28.665821,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,75000,.75,100000,25,1,1,1,0,0,1,100000,25,400000,1,218.99315,6.8491015,.024389405,.14215232,113.67851,-19.003149,4.3076816,.052324504,2.2267675,.024969537,97.685837,.010076821,22.7521,.26731128,1.9165506,.51198977,25.512861,.022049716,.21195945,72.117332,1.6007638,20.090317,.40470198,6.3043046,4.6394038,.062317882,1.2009934,83.813644,13.296689,13.298079,1.5890728,.023774834,.64370996,11420.014,8,156.50769,5.320477,119.49596,4.2913437,3.3200803,74.601997,5.3231106,9.8309031,6.9238901,10.936723,5.8597326,6.8496013,3.8739116,13.787409,-.0017875008,-.10125344,61.090553,2.1378355,25.450069,6.9721289,21.422029,13.722723,4.5479703,6.9629703,71.982719,26.876188,7.6634655,5.8460398,2.8349504,.42579135,10695.701,1
S03E06P03,3,30,11,19,5,3,59.784088,35.824707,27.747131,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,120000,1.2,35000,20,0,0,,,,0,,,,0,157.59111,6.120667,.025982525,.13058156,131.38724,-18.923496,4.3554235,.13415825,97.04052,.084712625,.012726214,2.7278931,5.8132868,1.5051941,3.2429502,2.3773203,5.1475616,-.014647335,-.13827783,65.428268,2.7759871,23.129995,3.477767,14.044661,6.5312619,.025825243,4.2377672,93.349998,63.476021,.1645631,.74796116,.0060194177,.45784783,10837.62,1,178.07477,5.501338,119.0602,3.8953366,3.745435,71.501778,.10246045,24.413256,.23705597,14.985288,4.4397249,7.4544978,.49980041,15.413219,-.10785375,-.23779227,49.966846,4.1683125,41.137367,6.0347762,43.370598,12.303209,3.9140298,4.2063432,74.207535,1.3709701,.17626865,10.313881,.2782836,.37199473,11966.108,1
S03E06P04,3,43,13,30,8,3,56.398388,60.461155,30.075205,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,65000,.64999998,150000,15,1,1,.23076899,0,0,1,150000,65,230769,1,170.75706,5.3811193,.030851752,.14189143,123.86301,-20.765398,4.3650212,3.8318739,83.496147,4.5597043,.24142645,7.870924,11.328583,1.735559,1.643854,.93006837,19.420288,-.050110459,-.072507992,59.923233,4.4122658,29.554342,1.1845914,8.8448639,6.9800391,.20420234,2.6444747,94.881325,8.234786,9.242568,8.1725683,.010972762,.67421889,11225.868,5,172.36668,5.8157954,125.65516,3.5746021,1.7916063,67.403351,11.136018,14.845896,4.8231297,23.239788,3.1521585,6.4784284,3.5854614,22.129971,.0071836049,.031805065,65.179359,2.9423287,26.57213,14.643594,16.463802,41.828125,5.2688541,9.9975519,72.745361,25.493958,2.8360937,8.8486462,3.6463542,.25933203,12933.04,2
