pitch_id	prediction	isFemale	Gender_Revealed	Real_Received_Offer	keywords
S06E15P02	0	0	0	0	niche market,unclear differentiation,prototype stage,limited application
S06E15P02	0	0	1	0	niche market,unclear demonstration,limited application,prototype stage,investor skepticism
S06E15P03	1	1	0	1	innovative product,pet industry growth,clear problem and solution,strong pitch,personal story,market potential.
S06E15P03	1	1	1	1	unique product,large market,clear problem and solution,strong pitch,female entrepreneurs,entertainment value
S06E15P04	1	0	0	1	luxury market,high-quality product,experienced team,celebrity endorsement"
S06E15P04	1	0	1	1	luxury market,custom clothing,experienced team,celebrity endorsement,growth potential
S06E16P03	0	0	0	1	unclear presentation,interruptions,lack of focus,investor disinterest,unprofessional demeanor
S06E16P03	0	0	1	1	aggressive interaction,unclear presentation,high valuation,niche market,investor skepticism
S06E16P04	1	0	0	1	innovative product,strong sales,health concern,market potential,clear problem and solution,reasonable valuation.
S06E16P04	1	0	1	1	innovative product,strong sales,health concern,scalable market,clear problem and solution,reasonable valuation
S06E17P01	1	0	0	1	unique product,pet industry growth,clear problem and solution,subscription model,scalability,entertainment value
S06E17P01	1	0	1	1	unique product,pet industry,clear problem and solution,subscription model,scalable,emotional appeal
S06E17P02	0	1	0	0	niche market,novelty item,unclear demand,hygiene concern,limited appeal
S06E17P02	1	1	1	0	unique product,hygiene solution,market presence,female entrepreneurs,entertainment value
S06E17P03	0	0	0	1	prototype stage,frequent maintenance,environmental niche,unclear market size
S06E17P03	0	0	1	1	saturated market,prototype stage,frequent maintenance,environmental claims unsubstantiated
S06E17P04	1	0	0	0	innovative product,market need for comfort,dual-zone capability,smart home integration,appealing to couples with different temperature preferences,entertainment value in pitch.
S06E17P04	1	0	1	0	innovative product,large market potential,addresses common problem,dual zone capability,strong presentation,clear value proposition.
S06E18P01	0	0	0	1	high valuation,niche market,unclear differentiation,production scalability concerns,investor skepticism
S06E18P01	0	0	1	1	high valuation,niche market,unclear differentiation,potential regulatory concerns,investor hesitation.
S06E18P02	0	1	0	0	saturated market,big competitors,niche product,high risk
S06E18P02	0	1	1	0	saturated market,big competitors,niche product,investor skepticism
S06E18P03	0	0	0	1	niche product,unclear market size,entertainment value,lack of serious business model,novelty item.
S06E18P03	0	0	1	1	unclear value proposition,niche market,presentation style,lack of serious tone
S06E18P04	0	1	0	1	niche market,unclear product description,lack of sales data,high valuation for early stage
S06E18P04	0	1	1	1	niche market,unclear demonstration,product simplicity,sales data not presented,investor engagement concerns
S06E19P02	0	0	0	1	niche market,entertainment value low,unclear differentiation,limited scalability,hobbyist appeal
S06E19P02	0	0	1	1	niche market,entertainment value,unclear scalability,high risk
S06E19P03	1	1	0	1	innovative product,strong market appeal,proven sales track record,engaging pitch,personalized approach to investors.
S06E19P03	1	1	1	1	innovative product,strong sales,market validation,targeted marketing,appealing to investor interests,scalable business model.
S06E19P04	1	1	0	1	innovative product,diy trend,proprietary technology,strong pitch,market potential in custom merchandise.
S06E19P04	1	1	1	1	innovative product,diy trend,proprietary technology,strong pitch,female entrepreneurship,entertainment value.
S06E20P01	1	1	0	1	innovative product,global demand,social impact,renewable energy,disaster relief utility
S06E20P01	1	1	1	1	innovative product,social impact,clear use case,scalable market potential,appealing to investor interests in sustainability and disaster relief.
S06E20P03	0	0	0	1	complex installation,niche market,unclear roi,high competition in smart home devices,financials unclear
S06E20P03	0	0	1	1	high product cost,unclear roi,competitive market,incomplete financial details
S06E20P04	0	0	0	1	saturated market,unclear differentiation,technical scalability concerns,team depth
S06E20P04	1	0	1	1	high demand,educational support,scalable technology,clear problem and solution,appealing to investor interests,social impact.
S06E21P01	0	0	0	1	niche market,product complexity,unclear demonstration,limited appeal
S06E21P01	1	0	1	1	unique product,solves common problem,clear demonstration,market presence,health trend,entertainment value
S06E21P02	0	0	0	0	safety concerns,incomplete testing,unclear presentation,legal risks,installation complexity
S06E21P02	0	0	1	0	unclear pitch,safety concerns,incomplete testing,legal risks,confusion in presentation
S06E21P03	0	1	0	1	confusing pitch,niche market,unclear differentiation,inventory and customization challenges
S06E21P03	0	1	1	1	niche market,unclear presentation,potential inventory and customization challenges,high competition in apparel,unclear financials and scalability.
S06E22P01	1	0	0	1	return entrepreneur,improved sales,clear focus,market potential,reduced valuation
S06E22P01	1	0	1	1	return entrepreneur,improved sales,clear focus,reduced valuation,positive feedback from sharks
S06E22P02	0	0	0	1	high valuation,unclear financial details,entertainment-focused pitch,lack of substantial business discussion.
S06E22P02	0	0	1	1	high valuation,unclear sales data,novelty product,entertainment-focused pitch
S06E22P03	1	0	0	1	unique product,clear market need,existing sales,scalable business model,attractive to hospitality industry,reasonable valuation.
S06E22P03	1	0	1	1	unique product,clear market need,existing sales,scalable business model,appealing to leisure and travel industry.
S06E22P04	1	1	0	0	social impact,high margins,large market potential,unique product differentiation,appealing to investor interests.
S06E22P04	1	1	1	0	female entrepreneurs,social impact,strong margins,large market potential,personalized pitch approach
S06E23P04	0	0	0	1	high valuation,limited team,niche market,apparel industry saturation
S06E23P04	1	0	1	1	strong sales,emotional connection,made in usa,charitable aspect,scalable business model
S06E24P01	1	0	0	1	unique product,emotional appeal,children's market,personalized,entertainment value,scalability
S06E24P01	1	0	1	1	unique product,emotional appeal,children's market,personalized,entertainment value,engagement with sharks
S06E24P02	1	0	0	0	unique product,growing sales,profitable,environmental impact,market demand.
S06E24P02	1	0	1	0	unique product,growing sales,profitable,environmental impact,market demand.
S06E24P03	1	1	0	1	innovative solution,high demand,proven sales,retail presence,developmental benefits.
S06E24P03	1	1	1	1	innovative product,strong sales,clear market demand,scalable solution,appealing to parents,female entrepreneurship.
S06E24P04	1	0	0	0	innovative product,compelling personal story,strong presentation,physical product demonstration,clear market need,emotional engagement.
S06E24P04	1	0	1	0	innovative product,compelling personal story,clear market need,physical demonstration,emotional engagement
S06E25P01	1	1	0	1	innovative product,child-friendly,natural ingredients,clear problem and solution,appealing to parents,large market potential,entertainment value in pitch.
S06E25P01	1	1	1	1	unique product,appealing to parents,female entrepreneurs,entertainment value,clear problem and solution,market potential.
S06E25P02	0	0	0	1	confusing presentation,lack of clarity,unprofessional demeanor,unclear financial details,safety concerns.
S06E25P02	0	0	1	1	confusing presentation,lack of clarity,unprofessional demeanor,high valuation,unclear financials
S06E25P04	1	0	0	1	environmental impact,innovative product,cost-effective,market potential,sustainability.
S06E25P04	1	0	1	1	environmental impact,innovative product,cost-effective,market potential,sustainability-focused.
S06E26P01	0	1	0	1	niche market,scalability concerns,evolving business model,physical product in digital era
S06E26P01	0	1	1	1	niche market,evolving business model,physical music relevance,high valuation
S06E26P02	0	0	0	0	niche market,limited scalability,unclear value proposition,investor concerns unaddressed
S06E26P02	0	0	1	0	niche market,unclear value proposition,potential scalability issues,investor concerns unaddressed
S06E26P03	1	0	0	1	american-made,quality,direct-to-consumer,simplicity,curated packages,transparency in production
S06E26P03	1	0	1	1	american-made,quality,direct-to-consumer,simplicity,transparency,curated packages
S06E27P01	0	0	0	1	saturated market,unclear differentiation,high competition,financials unclear,investment size small for impact
S06E27P01	1	0	1	1	innovative,scalable,market trend,affordable,clear process,visual impact
S06E27P02	1	1	0	0	innovative product,high market need,scalable business model,entertainment value,strong pitch presentation.
S06E27P02	1	1	1	0	innovative product,large market potential,health and convenience,scalable business model,female entrepreneurs.
S06E27P03	0	0	0	1	unclear communication,high valuation,niche market,cost concerns,product demonstration clarity
S06E27P03	0	0	1	1	unclear communication,high valuation,niche market,cost concerns,presentation style.
S06E27P04	0	0	0	1	niche market,unclear business model,high production costs,novelty product,limited scalability
S06E27P04	0	0	1	1	confusing pitch,unclear business model,lack of professionalism,niche market,high valuation.
